customer_id,customer_name,email,phone,city,state,signup_date,membership_tier,marketing_opt_in
955,Christina Johnson,joshua88@example.com,944.696.6866,Smithville,NH,2021-06-04,Silver,True
956,Alison Boyer,fsilva@example.com,+1-971-710-3847x156,Reynoldsmouth,AL,2024-11-17,Standard,
957,Nicholas Henderson,parkspatrick@example.net,249-623-4359x6985,Katherinetown,SD,2024-08-04,Standard,False
958,Scott Ray,toddcollins@example.org,001-342-686-1789x257,Port Davidton,VI,2022-09-08,Standard,True
959,Franklin Thornton,lpatterson@example.com,581-763-8493x6806,Jeffreyland,AK,2024-10-09,Silver,True
960,brenda dunn,fburke@example.net,+1-230-548-5277x5867,Murphyberg,AR,2025-04-18,Platinum,
961,Cindy Torres,jason94@example.com,396.933.1812x33576,South Nicoleville,FM,2026-05-08,Standard,False
962,Hunter Murray,athompson@example.org,(636)978-5089x8977,Christinaport,SD,2023-05-10,Silver,False
963,Jonathan Cook,melinda77@example.com,2376676874,North Susan,NJ,2022-02-10,Standard,
964,Eric Wallace,kennethjones@example.com,001-833-709-9000x94065,East Julie,VA,2023-03-16,Gold,True
965,William Mcbride,vdiaz@example.org,226.360.0047,North Jillport,OR,2022-04-04,Platinum,True
966,Samantha Miller,fbass@example.org,+1-315-683-7466,Thomaschester,CO,2026-08-13,Standard,False
967,Jennifer Tucker,ramirezsteven@example.net,(766)282-9052x56599,West Jenniferbury,UT,2023-09-28,Standard,True
968,Laura Lopez,bodonnell@example.com,373-598-6221x405,New Paulton,ME,2022-01-24,Standard,True
969,David Arnold,kingjessica@example.net,224-474-4203x59441,Port William,SD,2023-08-02,Standard,True
970,Bradley Moon,fgutierrez@example.com,713-513-5183x0258,Rachelchester,WI,2022-01-11,Standard,False
971,hannah tapia,dana17@example.net,+1-855-799-0984x128,Lindseyville,MS,2022-08-02,Gold,True
972,cassandra medina,matthewslarry@example.net,580-603-8146,Lake Catherine,GU,2023-06-10,Silver,
973,Ashley Franklin,audrey30@example.net,001-812-318-5273x4114,East Christopher,FM,2021-09-18,Standard,False
974,samuel farley,jeffrey30@example.com,607-778-1109x6598,Stephenchester,IA,2024-07-10,Silver,
975,William Torres,carlagarcia@example.com,+1-894-352-0641x910,Hendrixfurt,UT,2025-03-04,Standard,True
976,Steven Beasley,ernestwright@example.net,968-726-8221,Jacksonfurt,MP,2024-05-15,Standard,True
977,Tina Johnson,crystalcrawford@example.net,400-459-3257,Williamsborough,GA,2024-05-21,Standard,False
978,Matthew Ford,angelica97@example.net,(343)687-1295,Jacobton,MA,2021-07-20,Platinum,True
979,Tammy Day,robingould@example.com,2608480224,Melaniefort,KS,2024-09-26,Gold,
980,Melissa Lawson,bobby90@example.com,289-385-6643,Murphystad,NE,2023-05-20,Standard,
981,Justin Schmidt,yluna@example.com,(399)531-3606x22901,Smithview,NJ,2025-07-05,Silver,True
982,Paul Orr,molinachristina@example.org,603.351.4895x38294,West Steveshire,VA,2025-08-29,Gold,True
983,ERIC ANDERSON,briannaandrade@example.net,(873)809-5326x70848,Normanberg,OR,2020-12-17,Silver,True
984,matthew bates,moniquemoore@example.org,001-780-818-3235x306,Erinchester,NM,2026-01-08,Silver,False
985,kathryn bishop,zramirez@example.net,474.349.5975,West Daisy,CO,2026-02-12,Standard,
986,Gregory Cobb,carol28@example.net,+1-874-987-4114x862,Kathleenville,WY,2026-04-21,Silver,
987,David Walker DDS,kristin15@example.net,(741)496-7896x30093,Port Danielborough,MP,2024-05-18,Gold,True
988,Erin Alvarez,geraldcampbell@example.org,648.834.9276x68098,North Lindahaven,AZ,2020-11-25,Gold,False
989,christina evans,jonesmelissa@example.org,835.286.6715x544,Johnberg,MH,2022-04-28,Standard,False
990,Jessica Foley,ischultz@example.com,(305)436-4991,Rileyberg,AS,2023-01-13,Standard,True
991,Carolyn Miller,tara38@example.org,8774558212,Greenstad,MO,2023-09-07,Platinum,False
992,Donna Foster,xhoffman@example.org,351.499.1981x7755,Kerryport,PA,2023-07-18,Silver,False
993,Michael Jordan,christine28@example.net,001-238-959-7477x65659,West Markview,SD,2025-05-12,Platinum,False
994,Russell Walker,qherrera@example.com,256-992-2094,Pottsbury,ME,2025-06-09,Silver,False
995,Ian Ford,mcknightelizabeth@example.org,554-377-3494,Heatherfort,DC,2025-11-13,Silver,True
996,JULIE MASON,,(941)535-4741x6855,Edwardberg,ND,2021-09-18,Silver,True
997,Juan Flowers,todd94@example.com,(481)566-0284x136,Lake Jill,WY,2022-11-16,Standard,True
998,Aaron Smith,kinglindsay@example.com,+1-714-279-7341x8559,South Sheila,MN,2026-06-14,Standard,True
999,Bryan Johnson,egarcia@example.com,(290)901-7067x949,Haynesburgh,NC,2024-12-16,Standard,
1000,jennifer padilla,currymichael@example.org,+1-889-267-6353x67355,Brownberg,DC,2022-07-21,Standard,
1001,Richard Rasmussen,laurenwilkins@example.org,+1-501-843-0974x274,Rosalesbury,MD,2023-11-18,Standard,False
1002,Laura Alexander,sampsonjoseph@example.org,400.873.5658,New Grantmouth,HI,2023-07-22,Standard,True
1003,Cynthia Blair,jasmine12@example.net,001-786-469-1122x32142,Millerville,OR,2026-05-15,Standard,False
1004,Latoya Good,lisa46@example.com,344.365.3255x441,Christopherfurt,PW,2023-08-12,Standard,
1005,Alicia Morgan,harrismargaret@example.net,+1-619-937-6841,West Patrickberg,GA,2023-05-18,Standard,True
1006,Matthew Sanchez,marioproctor@example.org,227-928-3603,Moramouth,PW,2020-11-04,Silver,True
1007,Alexandra Fisher,igraham@example.org,001-976-429-5076x71621,West Amyhaven,MO,2023-07-29,Platinum,
1008,Ashley Price,bradleymercado@example.net,(664)356-4967,South Benjaminbury,PA,2024-01-16,Standard,True
1009,Thomas Flynn,sanfordjennifer@example.com,+1-703-342-5197x0181,South Victoria,FL,2024-10-07,Standard,True
1010,adam ramirez,yusandra@example.org,+1-236-925-2602x216,Laurahaven,AL,2024-02-26,Standard,False
1011,Lindsey Gonzalez,amy84@example.org,+1-891-506-5735x17454,Davidburgh,WA,2021-07-11,Silver,True
1012,Robert Davis,,+1-933-219-5589,West Lindsey,VI,2021-03-01,Standard,
1013,Timothy Miller,mlyons@example.org,(768)370-9412x460,Kingbury,WV,2024-04-17,Gold,False
1014,Erica Allen,hhansen@example.net,967.576.0064x345,Lake Kathrynbury,AZ,2024-06-26,Gold,
1015,Kevin Fisher,wcook@example.com,551-304-8480x947,West Paulmouth,PR,2022-01-16,Standard,
1016,Mr. Richard Silva,lisa47@example.com,911-707-9764,Emilystad,MT,2022-05-31,Standard,
1017,Keith Bryant,paulray@example.com,254.803.9098x46856,Cummingsburgh,VI,2022-09-22,Standard,
1018,jennifer robinson,sarahcasey@example.com,2975777957,Thomasbury,NM,2026-05-26,Silver,True
1019,Patrick Blake,yjones@example.org,4734512896,South Amberburgh,LA,2023-06-27,Standard,False
1020,Michael Parsons,frenchjason@example.net,644.560.6069,South Cherylberg,ID,2021-11-20,Standard,
1021,Jenna Osborne,christopher85@example.org,500.364.4885x4875,New Crystalhaven,WY,2022-09-21,Standard,False
1022,Gregory Collins,alyssasmith@example.org,964.825.5078x688,Lake Henrybury,VA,2020-09-25,Standard,True
1023,Bryan Barron,fjohnson@example.net,001-958-466-3992x879,Harrisland,KS,2024-03-20,Standard,True
1024,Latoya Robles,barbarawilson@example.net,001-464-241-6033,Smithmouth,CO,2025-06-26,Standard,False
1025,John Morgan,hernandezandrew@example.net,(801)675-4541,Harveyland,AR,2024-11-19,Silver,
1026,Jason Baxter,debra01@example.com,(869)274-4203,Nicholsmouth,LA,2025-11-20,Gold,
1027,Renee Harris,william72@example.org,001-483-568-0601x457,South Todd,KY,2025-01-31,Gold,False
1028,kathryn garcia,xsmith@example.org,001-419-267-9720x9251,Port Annaside,VA,2025-02-15,Silver,True
1029,Darrell Hernandez,rwilkinson@example.net,+1-337-395-8291x5855,Kirbymouth,CO,2025-01-01,Standard,True
1030,Alec Cobb,maria74@example.net,442-848-7396,West Carolyn,NC,2022-05-16,Standard,False
1031,Benjamin Evans,pluna@example.net,(977)424-4343x54978,Coxville,MA,2026-03-26,Silver,False
1032,sarah walker,conleychristina@example.net,8342804247,Lake Brendanport,AL,2026-02-06,Standard,False
1033,Hector Perez,kanderson@example.com,(322)654-9203x6930,North Erikaberg,NH,2024-04-14,Silver,
1034,Ashley Stevens,randypruitt@example.com,756.690.0184x2933,Owenburgh,GA,2022-02-15,Standard,
1035,SANDRA ESTES,christina67@example.com,653-990-2262,South Mark,AZ,2024-02-16,Standard,
1036,Justin Andrews,reynoldsmegan@example.com,744-627-8735,Lake Samanthaburgh,SD,2024-12-29,Platinum,False
1037,JOHNATHAN THOMAS,navarroscott@example.com,793-593-4396x904,Port Victoria,MI,2022-03-02,Silver,False
1038,Michael Cook,johnyates@example.net,533-207-3453,East Rodney,CT,2021-09-21,Standard,True
1039,Peter Mahoney,schultzamber@example.org,001-472-503-3505x160,West Cody,AK,2025-09-30,Silver,False
1040,Travis Nguyen,lbrown@example.com,+1-404-722-4564x1199,Melissaberg,MD,2023-08-08,Standard,False
1041,Amanda Tucker,willismegan@example.net,(905)734-9419x715,Tylerville,MH,2022-01-26,Standard,
1042,David Benjamin,tinaortiz@example.org,(816)321-8563x52007,Bobberg,AR,2026-04-08,Silver,True
1043,Janice Stokes,dlarson@example.org,833-360-8090x1014,Lake Jayberg,NM,2022-07-25,Silver,True
1044,Kristin Medina,benjaminlloyd@example.com,+1-716-838-8168x78518,West Courtneyshire,MS,2025-08-30,Standard,
1045,Justin Blake,hmendoza@example.org,9724720814,South Jason,MT,2022-09-06,Standard,
1046,Daniel Ramsey,chungjeffrey@example.com,+1-578-899-9514x549,Snowview,MS,2022-05-16,Gold,
1047,Terri Gray,ecole@example.net,671-516-4560x59563,New Brandonmouth,IL,2023-07-24,Standard,
1048,Nathan Taylor,roy33@example.com,001-477-830-3167x871,West Justinfort,TX,2024-03-17,Standard,
1049,briana ortega,stephaniemoses@example.com,950-805-4908x09983,Younghaven,NJ,2021-08-06,Platinum,True
1050,James Smith,john30@example.org,5912435294,Holtview,CT,2021-06-27,Silver,False
1051,Tonya Gutierrez,robert62@example.net,+1-973-751-8962x252,Brownburgh,DC,2023-04-21,Standard,True
1052,Steven Mitchell,patrick77@example.org,(451)258-9041,Chadfurt,NE,2022-03-05,Standard,False
1053,Ashley White,tonytran@example.com,790.698.6361x5276,Kevintown,FL,2020-12-08,Silver,True
1054,MELISSA HERNANDEZ,elee@example.org,437.814.5031x180,Welchville,PW,2021-08-20,Standard,False
1055,Philip Caldwell,fsmith@example.org,471-689-1199x256,Ortizside,TN,2022-04-04,Standard,False
1056,Wayne Robinson,campbelljames@example.org,211.681.4051x32517,Shannonhaven,MN,2025-05-04,Gold,
1057,Denise Williams,schavez@example.net,478.431.0314x56457,Murphyfort,PA,2023-02-28,Standard,False
1058,Nicholas Johnson,,274.549.9987,New Daniel,IN,2022-04-16,Standard,
1059,Lisa Davis,erichmond@example.org,(803)526-7531x8057,Lake Maryland,AK,2023-01-13,Standard,False
1060,MARIA PHILLIPS,martinjeremiah@example.org,(840)604-7486x7948,Zacharymouth,AL,2026-08-28,Standard,False
1061,Robert Johnson,morsestephen@example.com,5175737594,South Allisonville,FM,2026-01-24,Standard,
1062,Michael Henderson,haneyjoshua@example.org,(814)944-1559,Jeremybury,TN,2021-02-12,Standard,
1063,JUSTIN RUSSELL,nathaniel23@example.net,670-433-5300,Simsstad,IL,2024-08-25,Standard,False
1064,Tina Austin,dyoung@example.org,001-746-824-8723,Tarabury,MP,2024-12-28,Silver,
1065,Mary Hughes,qbeck@example.net,934-293-1796,Smithstad,OH,2024-05-28,Standard,True
1066,Daryl Flores,davidlove@example.com,(650)869-8935,Richardshire,ND,2024-07-10,Silver,False
1067,Brian Phillips,michael03@example.net,001-734-427-1866x925,West Andrewburgh,MS,2024-11-03,Standard,
1068,Michael Bowers,contreraskara@example.org,461-361-9738x44981,North Brandon,WA,2026-08-02,Silver,True
1069,Phillip Schmidt,elizabeth69@example.net,6866723310,South Ericamouth,SC,2024-01-05,Silver,False
1070,Savannah Mcmillan DVM,ijones@example.org,888-622-0631,South Patrickbury,MP,2022-02-23,Standard,
1071,DENNIS WILSON,blawson@example.net,259.591.6764,East Kimberly,TN,2020-11-06,Standard,
1072,Crystal White,,728-426-7126x93794,West Jackson,RI,2021-01-30,Standard,True
1073,Eric Meyer,laurieburgess@example.com,001-286-781-1143x30640,Mendozamouth,MD,2023-03-01,Standard,True
1074,Mary Benson,khale@example.com,479.302.5912x04637,Whitefurt,MO,2024-11-21,Silver,True
1075,connor hicks,nicholsadam@example.net,759-799-7737x93957,New Suzanneberg,KS,2025-01-09,Gold,True
1076,Bradley Brown,vanessarichmond@example.com,3383625676,West Stacy,LA,2024-12-29,Standard,
1077,Daniel Hogan,wardstephanie@example.org,001-282-992-4828x7321,North George,NV,2025-01-21,Silver,False
1078,HARRY GILLESPIE,edward07@example.org,9196708428,South Evelynburgh,NM,2022-01-20,Gold,True
1079,Stephen Soto,carl95@example.com,410-805-1081x94842,East Hannah,AL,2024-05-09,Silver,
1080,Jesse Anderson,benjamin83@example.org,001-434-224-3753x916,Port Robertfurt,IN,2021-12-07,Standard,
1081,rachel salazar,tacosta@example.org,830.345.4410,Myersshire,NH,2021-06-02,Standard,
1082,Donna Mccormick,andrea15@example.net,+1-617-364-2962x8092,West Adamtown,SD,2020-09-13,Standard,
1083,Lisa Good,ugarcia@example.org,252-755-2322,South Deborah,SC,2024-05-02,Gold,False
1084,Devin Brown,tyler62@example.com,001-839-450-1115x2558,Griffinside,OH,2022-07-02,Silver,False
1085,Daniel Bird,amanda03@example.org,458-480-9718x614,West Susan,MA,2023-11-27,Silver,True
1086,Mary Diaz,brandondoyle@example.com,001-367-557-7991,Mayoside,IN,2026-06-08,Standard,True
1087,Gary Jenkins,,(774)951-1608,Port Katherinestad,TN,2020-10-14,Standard,True
1088,Brian Harris,mfletcher@example.com,5082347612,Campbellville,WA,2026-03-31,Standard,True
1089,RUSSELL MUNOZ,mray@example.org,415.760.3387x885,Huntville,ND,2021-05-18,Gold,
1090,David Johnston,dhorton@example.net,001-600-673-7949,Stevenview,VI,2025-04-25,Standard,True
1091,SAMUEL WILLIAMS,kperkins@example.net,(526)754-3475x91604,New Zachary,SC,2025-06-23,Standard,
1092,Natalie Murray,ucox@example.com,937.556.8167x84340,South Deniseville,AS,2024-06-30,Silver,False
1093,Tyler Davis,lesliejohnson@example.net,5785836922,Justinbury,MH,2024-10-18,Standard,False
1094,Lindsey Anderson,evelyn02@example.org,726-353-2735,Cindyberg,KS,2021-10-23,Silver,False
1095,charles anderson,timothy14@example.com,+1-250-293-5555x702,Wilsonview,CA,2024-03-29,Standard,False
1096,Deborah Mahoney,anne76@example.org,001-921-889-3912x70650,East Garyberg,PW,2021-11-04,Standard,True
1097,Mary Chen,paul46@example.net,001-453-804-5555x950,Lake Marvin,AL,2026-07-19,Standard,False
1098,Mr. Robert Collins,jessetaylor@example.com,499.504.6008,Cunninghamberg,NE,2023-09-04,Silver,True
1099,Catherine Jennings,bryanwallace@example.com,+1-206-217-9067x01512,New Melinda,KS,2026-01-06,Standard,
1100,Jeffrey Alvarez,,(316)421-8333,Loganberg,DE,2022-07-14,Standard,
1101,Alexander Miller,samanthawilliams@example.org,+1-922-283-7742,Justinside,MD,2020-09-09,Standard,
1102,Stacy Mccormick,,+1-320-463-2280,Cherryside,AR,2023-08-16,Silver,False
1103,Michael Diaz,derrick47@example.com,7964064724,Stevenmouth,OH,2026-02-01,Gold,True
1104,johnny escobar,alexis09@example.com,(457)677-0612x98897,South Alexandra,WY,2023-06-21,Gold,False
1105,Virginia English,zimmermankatelyn@example.com,870-205-3718,Paulfurt,ND,2024-04-08,Standard,False
1106,Angela Franco,egray@example.net,(712)579-8312x428,Emilyview,CO,2023-10-08,Standard,
1107,Angela Munoz,angela87@example.org,001-917-308-6715x207,South Margaretton,LA,2025-09-15,Silver,False
1108,Joshua Watson,charper@example.net,(246)210-5110,Williamsville,NM,2022-01-12,Standard,True
1109,Nicholas Smith,hernandezelizabeth@example.net,923.692.0102x9759,Craigmouth,SC,2024-01-04,Silver,False
1110,ERICA CAMACHO,qgoodman@example.org,(726)594-2041x641,Carterstad,CO,2022-01-21,Silver,True
1111,CYNTHIA PINEDA DVM,,001-737-766-9976x81608,Wangmouth,ME,2026-01-29,Platinum,True
1112,jack evans,fblack@example.com,299-708-0358x624,Scottmouth,AK,2024-04-08,Standard,
1113,Jessica White,kathy52@example.com,001-891-711-1085x1846,Port Gabriel,IA,2024-01-25,Standard,False
1114,AUTUMN WADE,cardenasshawn@example.net,448.700.2264,Batesberg,AL,2022-10-26,Standard,True
1115,Joshua Martin,jmorse@example.org,001-892-214-7498x474,Gregbury,NH,2022-09-08,Gold,
1116,Mr. David Wells,christopherjordan@example.com,(475)880-4529,Linchester,RI,2026-06-05,Standard,True
1117,lisa lawrence,vshepard@example.com,458-547-4134x019,Vangtown,UT,2026-03-12,Silver,True
1118,Catherine Chavez,travisbonnie@example.com,(538)890-1248x4479,Richardland,MN,2022-08-24,Standard,False
1119,brandy anderson,mindybrown@example.com,3658948053,East Jasminemouth,SC,2023-02-18,Gold,True
1120,Anthony Hood,lindseymcintyre@example.net,001-471-386-2447x56311,New Holly,NM,2026-03-21,Silver,True
1121,STUART RYAN,escobarrobert@example.com,001-745-698-5866x356,New Sarahburgh,SC,2023-12-11,Standard,
1122,Casey Taylor,robinmills@example.net,(469)605-9469x9842,Stephensonmouth,FL,2025-10-21,Silver,True
1123,Daniel Craig,udavis@example.org,420.936.6864,Gardnerberg,NE,2020-12-10,Standard,True
1124,Paula Lopez,allisonrodgers@example.org,001-832-408-7783x4710,Port Jeffrey,SC,2026-05-06,Standard,
1125,Nicole Irwin,timothy56@example.org,727.770.0453,Robinsonberg,WI,2024-06-23,Silver,True
1126,MAUREEN MARTINEZ,lisa70@example.com,001-524-902-5554x689,Banksport,CT,2023-06-14,Silver,True
1127,JUSTIN NASH,wardbrandy@example.net,667-838-6569x0448,Reeseborough,HI,2021-04-19,Standard,True
1128,Andrea Norris,amy55@example.net,670.406.2394x599,Hillfort,MT,2024-12-11,Standard,
1129,Erica Brown,sherrywilliams@example.org,001-480-513-8716,West Roger,RI,2020-10-26,Standard,
1130,Kimberly Bolton,fernandezandre@example.org,(933)474-3567x027,Jonesmouth,MS,2020-12-29,Standard,
1131,MARC FORD,michael75@example.net,399-655-0553x62917,Nancyport,MH,2022-11-14,Standard,True
1132,Gregory Martin,david52@example.org,688.721.6511x921,Phillipsport,MD,2021-02-13,Standard,True
1133,Amanda Roman,thomascruz@example.net,473-308-8240x353,Lake Victoria,FM,2021-07-27,Silver,
1134,Michael Aguilar,phall@example.org,001-741-921-8052,Brandyton,VT,2026-08-16,Standard,True
1135,Karen Gentry,taylorrhonda@example.org,(354)560-1891,Joycebury,KS,2020-11-01,Platinum,False
1136,Kara Harris,dholt@example.com,+1-361-427-3421,Port Gabrielland,FM,2025-06-25,Standard,False
1137,Bradley Walker,robertsmichele@example.net,3298890888,Turnerstad,GA,2024-11-07,Gold,False
1138,ASHLEY JOHNSTON,palmerchad@example.org,856.883.1723,Brownport,VT,2021-10-21,Gold,True
1139,susan miller dvm,hannahwinters@example.org,+1-218-574-0501x332,Stephanieview,OR,2025-12-15,Standard,True
1140,Johnny Scott,wcarrillo@example.org,001-377-852-5723x163,Port Jamesfort,SD,2022-11-19,Standard,
1141,Matthew Farrell,stewartpamela@example.com,9392963066,West Brittneyview,MO,2023-09-13,Standard,True
1142,Tracy Sanders,michelletaylor@example.org,270.907.1580,West Dianaside,MT,2026-02-28,Standard,False
1143,edward richard,imorgan@example.com,948-488-3923x7590,New Melissa,MD,2021-11-11,Standard,
1144,Brenda Brooks,julia55@example.org,491.596.0348,Simpsonside,PW,2026-02-27,Silver,
1145,Christie Humphrey,dustinallen@example.org,8438647584,Zacharyfort,VT,2021-11-29,Standard,
1146,JOHN DAVIS,rossdaniel@example.com,(229)377-6014x584,Lake Kimberlyview,AS,2022-04-09,Gold,False
1147,Joshua Mann,jacquelinesnow@example.org,(486)811-4603x61189,Port Marvinmouth,VT,2021-02-25,Standard,True
1148,Gregory Scott,pmason@example.com,743.877.1403x44545,Johnsonbury,AL,2024-06-17,Standard,
1149,tyler schneider,edwinrowe@example.org,269.774.2173x68385,Smithshire,ID,2025-10-13,Standard,True
1150,Lindsey Miller,antonio11@example.org,(840)434-8484x37700,Reillymouth,VT,2022-03-24,Silver,
1151,Michael Torres,brittneykelly@example.com,+1-966-795-4217x562,New Alan,AL,2024-08-22,Standard,
1152,Natalie Ferrell,wongsean@example.com,579-445-9235x1638,Ramirezhaven,PA,2021-05-08,Standard,True
1153,TYLER PHELPS,davisalexander@example.net,229-645-7613,Anitaland,UT,2023-08-06,Silver,True
